0.000000,0.523598
0.100000,0.476103
0.200000,0.344679
0.300000,0.156237
0.400000,-0.052162
0.500000,-0.240625
0.600000,-0.375181
0.700000,-0.434272
0.800000,-0.411276
0.900000,-0.314179
1.000000,-0.163764
1.100000,0.009891
1.200000,0.173219
1.300000,0.296231
1.400000,0.358375
1.500000,0.351493
1.600000,0.280177
1.700000,0.160372
1.800000,0.016438
1.900000,-0.123556
2.000000,-0.233584
2.100000,-0.294746
2.200000,-0.298288
2.300000,-0.246381
2.400000,-0.151164
2.500000,-0.032311
2.600000,0.086807
2.700000,0.183832
2.800000,0.241774
2.900000,0.251869
3.000000,0.214606
3.100000,0.139129
3.200000,0.041282
3.300000,-0.059541
3.400000,-0.144268
3.500000,-0.197846
3.600000,-0.211856
3.700000,-0.185646
3.800000,-0.126016
3.900000,-0.045680
4.000000,0.039314
4.100000,0.112777
4.200000,0.161508
4.300000,0.177633
4.400000,0.159750
4.500000,0.112838
4.600000,0.047054
4.700000,-0.024357
4.800000,-0.087707
4.900000,-0.131506
5.000000,-0.148519
5.100000,-0.136885
5.200000,-0.100167
5.300000,-0.046447
5.400000,0.013376
5.500000,0.067767
5.600000,0.106778
5.700000,0.123854
5.800000,0.116874
5.900000,0.088315
6.000000,0.044573
6.100000,-0.005408
6.200000,-0.051935
6.300000,-0.086435
6.400000,-0.103026
6.500000,-0.099476
6.600000,-0.077431
6.700000,-0.041923
6.800000,-0.000271
6.900000,0.039399
7.000000,0.069731
7.100000,0.085487
7.200000,0.084425
7.300000,0.067565
7.400000,0.038838
7.500000,0.004215
7.600000,-0.029511
7.700000,-0.056045
7.800000,-0.070757
7.900000,-0.071462
8.000000,-0.058711
8.100000,-0.035554
8.200000,-0.006846
8.300000,0.021748
8.400000,0.044859
8.500000,0.058415
8.600000,0.060335
8.700000,0.050828
8.800000,0.032235
8.900000,0.008492
9.000000,-0.015688
9.100000,-0.035741
9.200000,-0.048098
9.300000,-0.050816
9.400000,-0.043853
9.500000,-0.028991
9.600000,-0.009406
9.700000,0.010992
9.800000,0.028328
9.900000,0.039495
10.000000,0.042695
