0.000000,0.000000
0.100000,0.004768
0.200000,0.018181
0.300000,0.038973
0.400000,0.065978
0.500000,0.098125
0.600000,0.134436
0.700000,0.174024
0.800000,0.216088
0.900000,0.259909
1.000000,0.304848
1.100000,0.350339
1.200000,0.395884
1.300000,0.441053
1.400000,0.485473
1.500000,0.528831
1.600000,0.570861
1.700000,0.611348
1.800000,0.650118
1.900000,0.687036
2.000000,0.722001
2.100000,0.754947
2.200000,0.785831
2.300000,0.814639
2.400000,0.841375
2.500000,0.866064
2.600000,0.888746
2.700000,0.909473
2.800000,0.928310
2.900000,0.945332
3.000000,0.960619
3.100000,0.974257
3.200000,0.986336
3.300000,0.996950
3.400000,1.006193
3.500000,1.014160
3.600000,1.020944
3.700000,1.026638
3.800000,1.031333
3.900000,1.035118
4.000000,1.038076
4.100000,1.040289
4.200000,1.041835
4.300000,1.042787
4.400000,1.043216
4.500000,1.043185
4.600000,1.042755
4.700000,1.041984
4.800000,1.040924
4.900000,1.039622
5.000000,1.038122
5.100000,1.036465
5.200000,1.034687
5.300000,1.032820
5.400000,1.030894
5.500000,1.028933
5.600000,1.026962
5.700000,1.024999
5.800000,1.023062
5.900000,1.021166
6.000000,1.019322
6.100000,1.017542
6.200000,1.015833
6.300000,1.014201
6.400000,1.012653
6.500000,1.011191
6.600000,1.009817
6.700000,1.008533
6.800000,1.007339
6.900000,1.006233
7.000000,1.005216
7.100000,1.004284
7.200000,1.003435
7.300000,1.002666
7.400000,1.001974
7.500000,1.001354
7.600000,1.000804
7.700000,1.000318
7.800000,0.999894
7.900000,0.999527
8.000000,0.999212
8.100000,0.998946
8.200000,0.998725
8.300000,0.998546
8.400000,0.998403
8.500000,0.998294
8.600000,0.998215
8.700000,0.998164
8.800000,0.998136
8.900000,0.998129
9.000000,0.998141
9.100000,0.998168
9.200000,0.998209
9.300000,0.998261
9.400000,0.998323
9.500000,0.998392
9.600000,0.998467
9.700000,0.998546
9.800000,0.998628
9.900000,0.998713
10.000000,0.998798
10.100000,0.998883
10.200000,0.998967
10.300000,0.999050
10.400000,0.999131
10.500000,0.999209
10.600000,0.999284
10.700000,0.999356
10.800000,0.999425
10.900000,0.999490
11.000000,0.999551
11.100000,0.999608
11.200000,0.999661
11.300000,0.999711
11.400000,0.999756
11.500000,0.999798
11.600000,0.999836
11.700000,0.999871
11.800000,0.999902
11.900000,0.999930
12.000000,0.999956
12.100000,0.999978
12.200000,0.999997
12.300000,1.000014
12.400000,1.000029
12.500000,1.000041
12.600000,1.000051
12.700000,1.000060
12.800000,1.000067
12.900000,1.000072
13.000000,1.000076
13.100000,1.000079
13.200000,1.000080
13.300000,1.000081
13.400000,1.000081
13.500000,1.000080
13.600000,1.000078
13.700000,1.000076
13.800000,1.000074
13.900000,1.000071
14.000000,1.000068
14.100000,1.000064
14.200000,1.000061
14.300000,1.000057
14.400000,1.000054
14.500000,1.000050
14.600000,1.000046
14.700000,1.000043
14.800000,1.000039
14.900000,1.000036
15.000000,1.000032
15.100000,1.000029
15.200000,1.000026
15.300000,1.000023
15.400000,1.000021
15.500000,1.000018
15.600000,1.000016
15.700000,1.000013
15.800000,1.000011
15.900000,1.000009
16.000000,1.000008
16.100000,1.000006
16.200000,1.000005
16.300000,1.000004
16.400000,1.000002
16.500000,1.000001
16.600000,1.000000
16.700000,1.000000
16.800000,0.999999
16.900000,0.999998
17.000000,0.999998
17.100000,0.999998
17.200000,0.999997
17.300000,0.999997
17.400000,0.999997
17.500000,0.999997
17.600000,0.999997
17.700000,0.999997
17.800000,0.999997
17.900000,0.999997
18.000000,0.999997
18.100000,0.999997
18.200000,0.999997
18.300000,0.999997
18.400000,0.999997
18.500000,0.999997
18.600000,0.999997
18.700000,0.999997
18.800000,0.999998
18.900000,0.999998
19.000000,0.999998
19.100000,0.999998
19.200000,0.999998
19.300000,0.999998
19.400000,0.999999
19.500000,0.999999
19.600000,0.999999
19.700000,0.999999
19.800000,0.999999
19.900000,0.999999
