1.800000,0.046460,0.098714
1.810000,0.044600,0.113227
1.820000,0.042821,0.127150
1.830000,0.041129,0.140432
1.840000,0.039530,0.153027
1.850000,0.038030,0.164891
1.860000,0.036632,0.175985
1.870000,0.035340,0.186273
1.880000,0.034159,0.195725
1.890000,0.033092,0.204311
1.900000,0.032139,0.212009
1.910000,0.031305,0.218797
1.920000,0.030589,0.224660
1.930000,0.029993,0.229585
1.940000,0.029518,0.233562
1.950000,0.029164,0.236587
1.960000,0.028930,0.238657
1.970000,0.028816,0.239772
1.980000,0.028821,0.239939
1.990000,0.028944,0.239164
2.000000,0.029182,0.237459
2.010000,0.029535,0.234837
2.020000,0.030000,0.231316
2.030000,0.030573,0.226916
2.040000,0.031253,0.221660
2.050000,0.032035,0.215575
2.060000,0.032917,0.208689
2.070000,0.033894,0.201034
2.080000,0.034961,0.192645
2.090000,0.036115,0.183559
2.100000,0.037350,0.173816
2.110000,0.038661,0.163458
2.120000,0.040043,0.152530
2.130000,0.041488,0.141079
2.140000,0.042992,0.129153
2.150000,0.044548,0.116803
2.160000,0.046149,0.104082
2.170000,0.047788,0.091043
2.180000,0.049457,0.077742
2.190000,0.051151,0.064234
2.200000,0.052860,0.050576
2.210000,0.054579,0.036826
2.220000,0.056299,0.023039
2.230000,0.058012,0.009273
2.240000,0.059713,-0.004415
2.250000,0.061393,-0.017971
2.260000,0.063045,-0.031340
2.270000,0.064662,-0.044468
2.280000,0.066239,-0.057304
2.290000,0.067767,-0.069798
2.300000,0.069243,-0.081904
2.310000,0.070658,-0.093575
2.320000,0.072010,-0.104769
2.330000,0.073292,-0.115446
2.340000,0.074499,-0.125567
2.350000,0.075629,-0.135099
2.360000,0.076676,-0.144009
2.370000,0.077639,-0.152268
2.380000,0.078513,-0.159852
2.390000,0.079296,-0.166737
2.400000,0.079987,-0.172902
2.410000,0.080583,-0.178333
2.420000,0.081084,-0.183014
2.430000,0.081488,-0.186936
2.440000,0.081794,-0.190090
2.450000,0.082003,-0.192471
2.460000,0.082115,-0.194079
2.470000,0.082129,-0.194913
2.480000,0.082048,-0.194978
2.490000,0.081871,-0.194279
2.500000,0.081600,-0.192827
2.510000,0.081237,-0.190633
2.520000,0.080784,-0.187711
2.530000,0.080243,-0.184078
2.540000,0.079617,-0.179754
2.550000,0.078908,-0.174761
2.560000,0.078120,-0.169123
2.570000,0.077256,-0.162867
2.580000,0.076320,-0.156020
2.590000,0.075314,-0.148615
2.600000,0.074245,-0.140684
2.610000,0.073116,-0.132262
2.620000,0.071931,-0.123385
2.630000,0.070696,-0.114091
2.640000,0.069416,-0.104421
2.650000,0.068096,-0.094415
2.660000,0.066741,-0.084116
2.670000,0.065357,-0.073567
2.680000,0.063949,-0.062812
2.690000,0.062524,-0.051896
2.700000,0.061087,-0.040864
2.710000,0.059644,-0.029761
2.720000,0.058200,-0.018633
2.730000,0.056763,-0.007524
2.740000,0.055336,0.003520
2.750000,0.053927,0.014455
2.760000,0.052540,0.025239
2.770000,0.051181,0.035829
2.780000,0.049855,0.046183
2.790000,0.048568,0.056264
2.800000,0.047323,0.066032
2.810000,0.046125,0.075452
2.820000,0.044979,0.084489
2.830000,0.043889,0.093111
2.840000,0.042858,0.101287
2.850000,0.041889,0.108989
2.860000,0.040986,0.116192
2.870000,0.040152,0.122872
2.880000,0.039388,0.129008
2.890000,0.038697,0.134581
2.900000,0.038080,0.139575
2.910000,0.037540,0.143976
2.920000,0.037077,0.147772
2.930000,0.036692,0.150954
2.940000,0.036386,0.153516
2.950000,0.036158,0.155454
2.960000,0.036010,0.156765
2.970000,0.035940,0.157450
2.980000,0.035948,0.157513
2.990000,0.036034,0.156958
3.000000,0.036195,0.155793
3.010000,0.036432,0.154027
3.020000,0.036741,0.151672
3.030000,0.037122,0.148743
3.040000,0.037571,0.145254
3.050000,0.038087,0.141225
3.060000,0.038668,0.136674
3.070000,0.039310,0.131624
3.080000,0.040010,0.126098
3.090000,0.040765,0.120121
3.100000,0.041572,0.113721
3.110000,0.042427,0.106924
3.120000,0.043326,0.099762
3.130000,0.044266,0.092265
3.140000,0.045241,0.084464
3.150000,0.046249,0.076395
3.160000,0.047284,0.068089
3.170000,0.048343,0.059582
3.180000,0.049420,0.050910
3.190000,0.050512,0.042108
3.200000,0.051612,0.033212
3.210000,0.052718,0.024259
3.220000,0.053824,0.015285
3.230000,0.054925,0.006325
3.240000,0.056018,-0.002584
3.250000,0.057097,-0.011407
3.260000,0.058158,-0.020111
3.270000,0.059198,-0.028660
3.280000,0.060211,-0.037023
3.290000,0.061195,-0.045168
3.300000,0.062144,-0.053064
3.310000,0.063056,-0.060682
3.320000,0.063927,-0.067994
3.330000,0.064754,-0.074975
3.340000,0.065534,-0.081600
3.350000,0.066265,-0.087845
3.360000,0.066943,-0.093691
3.370000,0.067566,-0.099117
3.380000,0.068133,-0.104106
3.390000,0.068642,-0.108644
3.400000,0.069091,-0.112715
3.410000,0.069479,-0.116309
3.420000,0.069805,-0.119416
3.430000,0.070069,-0.122028
3.440000,0.070269,-0.124140
3.450000,0.070405,-0.125748
3.460000,0.070478,-0.126851
3.470000,0.070487,-0.127447
3.480000,0.070434,-0.127541
3.490000,0.070318,-0.127134
3.500000,0.070140,-0.126235
3.510000,0.069903,-0.124849
3.520000,0.069606,-0.122987
3.530000,0.069252,-0.120659
3.540000,0.068842,-0.117879
3.550000,0.068379,-0.114661
3.560000,0.067863,-0.111022
3.570000,0.067298,-0.106978
3.580000,0.066687,-0.102548
3.590000,0.066031,-0.097754
3.600000,0.065333,-0.092617
3.610000,0.064597,-0.087159
3.620000,0.063825,-0.081404
3.630000,0.063020,-0.075378
3.640000,0.062187,-0.069107
3.650000,0.061328,-0.062616
3.660000,0.060447,-0.055933
3.670000,0.059547,-0.049087
3.680000,0.058632,-0.042105
3.690000,0.057706,-0.035017
3.700000,0.056772,-0.027851
3.710000,0.055834,-0.020636
3.720000,0.054896,-0.013401
3.730000,0.053961,-0.006176
3.740000,0.053034,0.001012
3.750000,0.052116,0.008134
3.760000,0.051213,0.015162
3.770000,0.050327,0.022070
3.780000,0.049462,0.028830
3.790000,0.048620,0.035419
3.800000,0.047806,0.041810
3.810000,0.047021,0.047981
3.820000,0.046269,0.053909
3.830000,0.045552,0.059573
3.840000,0.044872,0.064952
3.850000,0.044232,0.070029
3.860000,0.043634,0.074787
3.870000,0.043080,0.079208
3.880000,0.042571,0.083280
3.890000,0.042108,0.086989
3.900000,0.041694,0.090324
3.910000,0.041329,0.093276
3.920000,0.041014,0.095835
3.930000,0.040749,0.097997
3.940000,0.040536,0.099756
3.950000,0.040374,0.101108
3.960000,0.040263,0.102052
3.970000,0.040204,0.102589
3.980000,0.040195,0.102718
3.990000,0.040237,0.102444
4.000000,0.040329,0.101771
4.010000,0.040470,0.100705
