0.000000,0.000000,0.000000
0.100000,0.587785,0.000000
0.200000,0.951057,0.058779
0.300000,0.951057,0.148006
0.400000,0.587785,0.228311
0.500000,-0.000000,0.264259
0.600000,-0.587785,0.237833
0.700000,-0.951057,0.155271
0.800000,-0.951057,0.044638
0.900000,-0.587785,-0.054931
1.000000,0.000000,-0.108217
1.100000,0.587785,-0.097395
1.200000,0.951057,-0.028877
1.300000,0.951057,0.069116
1.400000,0.587785,0.157310
1.500000,-0.000000,0.200358
1.600000,-0.587785,0.180322
1.700000,-0.951057,0.103511
1.800000,-0.951057,-0.001945
1.900000,-0.587785,-0.096857
2.000000,0.000000,-0.145949
2.100000,0.587785,-0.131354
2.200000,0.951057,-0.059440
2.300000,0.951057,0.041609
2.400000,0.587785,0.132554
2.500000,-0.000000,0.178077
2.600000,-0.587785,0.160269
2.700000,-0.951057,0.085464
2.800000,-0.951057,-0.018188
2.900000,-0.587785,-0.111475
3.000000,0.000000,-0.159106
3.100000,0.587785,-0.143195
3.200000,0.951057,-0.070097
3.300000,0.951057,0.032018
3.400000,0.587785,0.123922
3.500000,-0.000000,0.170308
3.600000,-0.587785,0.153277
3.700000,-0.951057,0.079171
3.800000,-0.951057,-0.023852
3.900000,-0.587785,-0.116572
4.000000,0.000000,-0.163693
4.100000,0.587785,-0.147324
4.200000,0.951057,-0.073813
4.300000,0.951057,0.028674
4.400000,0.587785,0.120912
4.500000,-0.000000,0.167599
4.600000,-0.587785,0.150839
4.700000,-0.951057,0.076977
4.800000,-0.951057,-0.025826
4.900000,-0.587785,-0.118349
5.000000,0.000000,-0.165293
5.100000,0.587785,-0.148764
5.200000,0.951057,-0.075109
5.300000,0.951057,0.027508
5.400000,0.587785,0.119863
5.500000,-0.000000,0.166655
5.600000,-0.587785,0.149989
5.700000,-0.951057,0.076212
5.800000,-0.951057,-0.026515
5.900000,-0.587785,-0.118969
6.000000,0.000000,-0.165851
6.100000,0.587785,-0.149266
6.200000,0.951057,-0.075561
6.300000,0.951057,0.027101
6.400000,0.587785,0.119497
6.500000,-0.000000,0.166326
6.600000,-0.587785,0.149693
6.700000,-0.951057,0.075945
6.800000,-0.951057,-0.026755
6.900000,-0.587785,-0.119185
7.000000,0.000000,-0.166045
7.100000,0.587785,-0.149441
7.200000,0.951057,-0.075718
7.300000,0.951057,0.026959
7.400000,0.587785,0.119369
7.500000,-0.000000,0.166211
7.600000,-0.587785,0.149590
7.700000,-0.951057,0.075852
7.800000,-0.951057,-0.026839
7.900000,-0.587785,-0.119260
8.000000,0.000000,-0.166113
8.100000,0.587785,-0.149502
8.200000,0.951057,-0.075773
8.300000,0.951057,0.026910
8.400000,0.587785,0.119325
8.500000,-0.000000,0.166171
8.600000,-0.587785,0.149554
8.700000,-0.951057,0.075820
8.800000,-0.951057,-0.026868
8.900000,-0.587785,-0.119287
9.000000,0.000000,-0.166137
9.100000,0.587785,-0.149523
9.200000,0.951057,-0.075792
9.300000,0.951057,0.026893
9.400000,0.587785,0.119309
9.500000,-0.000000,0.166157
9.600000,-0.587785,0.149541
9.700000,-0.951057,0.075808
9.800000,-0.951057,-0.026878
9.900000,-0.587785,-0.119296
10.000000,0.000000,-0.166145
