0.000000,0.000000,0.000000
0.001000,0.100000,0.000000
0.002000,0.190000,0.100000
0.003000,0.270990,0.289990
0.004000,0.343862,0.560951
0.005000,0.409420,0.904757
0.006000,0.468387,1.314086
0.007000,0.521417,1.782342
0.008000,0.569097,2.303581
0.009000,0.611957,2.872448
0.010000,0.650474,3.484118
0.011000,0.685078,4.134243
0.012000,0.716157,4.818908
0.013000,0.744059,5.534583
0.014000,0.769100,6.278089
0.015000,0.791562,7.046562
0.016000,0.811701,7.837419
0.017000,0.829747,8.648337
0.018000,0.845908,9.477219
0.019000,0.860369,10.322180
0.020000,0.873300,11.181517
0.021000,0.884852,12.053699
0.022000,0.895161,12.937346
0.023000,0.904352,13.831213
0.024000,0.912533,14.734182
0.025000,0.919807,15.645242
0.026000,0.926261,16.563484
0.027000,0.931979,17.488089
0.028000,0.937032,18.418319
0.029000,0.941487,19.353509
0.030000,0.945403,20.293061
0.031000,0.948833,21.236435
0.032000,0.951826,22.183145
0.033000,0.954426,23.132753
0.034000,0.956670,24.084865
0.035000,0.958594,25.039126
0.036000,0.960231,25.995217
0.037000,0.961608,26.952848
0.038000,0.962752,27.911761
0.039000,0.963686,28.871722
0.040000,0.964430,29.832521
0.041000,0.965004,30.793967
0.042000,0.965424,31.755892
0.043000,0.965706,32.718140
0.044000,0.965864,33.680574
0.045000,0.965909,34.643070
0.046000,0.965854,35.605515
0.047000,0.965708,36.567808
0.048000,0.965480,37.529859
0.049000,0.965179,38.491587
0.050000,0.964812,39.452917
0.051000,0.964386,40.413784
0.052000,0.963906,41.374129
0.053000,0.963378,42.333897
0.054000,0.962807,43.293041
0.055000,0.962197,44.251519
0.056000,0.961552,45.209290
0.057000,0.960876,46.166321
0.058000,0.960172,47.122580
0.059000,0.959442,48.078040
0.060000,0.958690,49.032674
0.061000,0.957918,49.986461
0.062000,0.957127,50.939380
0.063000,0.956321,51.891413
0.064000,0.955500,52.842545
0.065000,0.954665,53.792760
0.066000,0.953819,54.742046
0.067000,0.952963,55.690392
0.068000,0.952098,56.637786
0.069000,0.951224,57.584220
0.070000,0.950344,58.529686
0.071000,0.949456,59.474177
0.072000,0.948563,60.417685
0.073000,0.947665,61.360207
0.074000,0.946763,62.301736
0.075000,0.945856,63.242268
0.076000,0.944946,64.181800
0.077000,0.944033,65.120328
0.078000,0.943118,66.057850
0.079000,0.942201,66.994362
0.080000,0.941281,67.929863
0.081000,0.940360,68.864351
0.082000,0.939438,69.797825
0.083000,0.938514,70.730282
0.084000,0.937590,71.661723
0.085000,0.936664,72.592147
0.086000,0.935739,73.521552
0.087000,0.934813,74.449938
0.088000,0.933886,75.377306
0.089000,0.932960,76.303655
0.090000,0.932034,77.228985
0.091000,0.931107,78.153295
0.092000,0.930181,79.076588
0.093000,0.929256,79.998861
0.094000,0.928330,80.920117
0.095000,0.927405,81.840355
0.096000,0.926481,82.759576
0.097000,0.925557,83.677781
